Color,director_name,actor1_name,actor2_name,actor3_name,num_critic_votes_imdb,num_user_votes_rt,genre,movie_title,release_date,gross_income,budget,country,language,plot_keywords,avg_imdb_rt_score,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,content_rating,aspect_ratio,movie_facebook_likes,Images
Color,Stanley Kramer,Jonathan Winters,Sid Caesar,Spencer Tracy,61,29323,"Action, Adventure, Comedy, Crime","It's a Mad, Mad, Mad, Mad World †",1963,46300000,9400000,USA,English,"california, desert, dying words, money, race",7.6,176,924,898,760,4109,0,http://www.imdb.com/title/tt0057193/?ref_=fn_tt_tt_1,344,Approved,2.76,0,none
Color,Harald Zwart,Daniel Roebuck,Frankie Muniz,Chris Gauthier,79,26755,"Action, Adventure, Comedy, Crime, Family, Romance, Thriller",Agent Cody Banks †,2003,47285499,26000000,USA,English,"cia, nanobot, prep school, scientist, teenager",5,91,1000,934,434,3037,3,http://www.imdb.com/title/tt0313911/?ref_=fn_tt_tt_1,104,PG,2.35,542,none
Color,Renny Harlin,Lauren Holly,Gilbert Gottfried,David Patrick Kelly,48,14429,"Action, Adventure, Comedy, Crime, Music, Mystery",The Adventures of Ford Fairlane †,1990,21413502,40000000,USA,English,"detective, groupie, murder, music industry, rock n roll",6.3,212,879,560,380,2795,5,http://www.imdb.com/title/tt0098987/?ref_=fn_tt_tt_1,113,R,2.35,2000,none
Color,Jon M. Chu,Daniel Radcliffe,Morgan Freeman,Sanaa Lathan,196,40862,"Action, Adventure, Comedy, Crime, Mystery, Thriller",Now You See Me 2 †,2016,64685359,90000000,USA,English,"card trick, london england, magician, rain machine, rooftop",6.9,209,11000,11000,886,23031,6,http://www.imdb.com/title/tt3110958/?ref_=fn_tt_tt_1,139,PG-13,2.35,15000,none
Color,McG,Bill Murray,LL Cool J,Kelly Lynch,181,145350,"Action, Adventure, Comedy, Crime, Thriller",Charlie's Angels †,2000,125305545,92000000,USA,English,"booty shake, box office hit, duct tape over mouth, first part, martial arts",5.5,368,13000,1000,466,15419,0,http://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1,643,PG-13,2.35,0,none
Color,Lance Mungia,Jeffrey Falcon,Stephane Gauger,Kim De Angelo,51,5613,"Action, Adventure, Comedy, Drama, Music, Sci-Fi",Six-String Samurai †,1998,124494,2000000,USA,English,"boy, guitar, orphan, rock 'n' roll, sword",6.7,4,33,3,0,36,1,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,102,PG-13,1.85,0,none
Color,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick,68,8367,"Action, Adventure, Comedy, Drama, Thriller",Chill Factor †,1999,11227940,34000000,USA,English,"colonel, ice, ice cream truck, military, u.s. army",5.2,3,372,248,239,1274,0,http://www.imdb.com/title/tt0163579/?ref_=fn_tt_tt_1,94,R,2.35,120,none
Color,David O. Russell,Judy Greer,Jamie Kennedy,Mykelti Williamson,150,137854,"Action, Adventure, Comedy, Drama, War",Three Kings †,1999,60652036,48000000,USA,English,"gold, gulf war, iraq, kuwait, map",7.1,737,2000,490,393,3743,1,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,560,R,2.35,3000,none
Color,John Stainton,Steve Irwin,Aden Young,Steve Bastoni,61,5663,"Action, Adventure, Comedy, Family",The Crocodile Hunter: Collision Course †,2002,28399192,13000000,Australia,English,"cia, crocodile, satellite, snake, spider",5.4,0,477,238,234,1483,0,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,106,PG,2.35,332,none
Color,Shawn Levy,Robin Williams,Rami Malek,Steve Coogan,179,234480,"Action, Adventure, Comedy, Family, Fantasy",Night at the Museum †,2006,250863268,110000000,USA,English,"chaos, museum, museum of natural history, night watchman, watchman",6.4,189,49000,3000,1000,55486,2,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444,PG,1.85,3000,none
Color,Barry Sonnenfeld,Will Smith,Rosario Dawson,Rip Torn,208,270207,"Action, Adventure, Comedy, Family, Fantasy, Mystery, Sci-Fi",Men in Black II †,2002,190418803,140000000,USA,English,"alien, lingerie, lingerie model, m.i.b., pug",6.1,188,10000,3000,826,14823,2,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606,PG-13,1.85,2000,none
Color,Barry Sonnenfeld,Will Smith,Michael Stuhlbarg,Nicole Scherzinger,451,268154,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Men in Black 3 †,2012,179020854,225000000,USA,English,"alien, criminal, m.i.b., maximum security prison, prison",6.8,188,10000,816,718,12572,1,http://www.imdb.com/title/tt1409024/?ref_=fn_tt_tt_1,341,PG-13,1.85,40000,none
Color,Brad Peyton,Josh Hutcherson,Dwayne Johnson,Kristin Davis,178,67296,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Journey 2: The Mysterious Island †,2012,103812241,79000000,USA,English,"gold, hurricane, island, mountain, mysterious island",5.8,62,14000,12000,722,27842,3,http://www.imdb.com/title/tt1397514/?ref_=fn_tt_tt_1,133,PG,1.85,0,none
Color,Jon Favreau,Kristen Stewart,Josh Hutcherson,Jonah Bobo,136,67707,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Zathura: A Space Adventure †,2005,28045540,65000000,USA,English,"2000s, coke, meeting future self, reference to spongebob squarepants, sony",6.1,4000,17000,14000,539,32232,0,http://www.imdb.com/title/tt0406375/?ref_=fn_tt_tt_1,202,PG,1.85,0,none
Color,Stuart Gillard,Paige Turco,John Aylward,Matt Hill,60,25086,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Teenage Mutant Ninja Turtles III †,1993,42660000,17000000,USA,English,"battle, japan, magic, samurai, turtle",4.8,8,533,219,199,1254,0,http://www.imdb.com/title/tt0108308/?ref_=fn_tt_tt_1,87,PG,1.85,1000,none
Color,Jon Turteltaub,Nicolas Cage,Armando Riesco,Annie Parisse,193,255447,"Action, Adventure, Comedy, Family, Mystery",National Treasure †,2004,173005002,100000000,USA,English,"declaration of independence, secret society, treasure, treasure hunt, treasure hunter",6.9,226,12000,625,341,13679,0,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1,692,PG,2.35,0,none
Color,Sam Weisman,Brendan Fraser,Abraham Benrubi,Holland Taylor,53,56168,"Action, Adventure, Comedy, Family, Romance",George of the Jungle †,1997,105263257,55000000,USA,English,"animal companion, heiress, hero, jungle, male objectification",5.4,39,3000,562,458,4518,0,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1,103,PG,1.85,5000,none
Color,Kevin Allen,Daniel Roebuck,Frankie Muniz,David Kelly,55,11092,"Action, Adventure, Comedy, Family, Romance, Sci-Fi",Agent Cody Banks 2: Destination London †,2004,23222861,26000000,USA,English,"chase, evil scientist, gadget, mind control, tough girl",4.5,8,1000,934,588,3742,4,http://www.imdb.com/title/tt0358349/?ref_=fn_tt_tt_1,44,PG,2.35,167,none
Color,Robert Rodriguez,Alexa PenaVega,Joel McHale,Daryl Sabara,76,15866,"Action, Adventure, Comedy, Family, Sci-Fi",Spy Kids: All the Time in the World in 4D †,2011,38536376,27000000,USA,English,"2010s, 3 dimensional, breath holding contest, child spy, spy",3.6,0,2000,734,640,4311,5,http://www.imdb.com/title/tt1517489/?ref_=fn_tt_tt_1,83,PG,1.85,0,none
Color,Jonathan Frakes,Sophia Myles,Philip Winchester,Brady Corbet,76,11148,"Action, Adventure, Comedy, Family, Sci-Fi",Thunderbirds †,2004,6768055,57000000,UK,English,"astronaut, island, lady penelope, rescue, the hood",4.2,906,956,579,287,2260,0,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,229,PG,1.85,437,none
Color,Robert Rodriguez,Sylvester Stallone,Salma Hayek,Alexa PenaVega,93,40227,"Action, Adventure, Comedy, Family, Sci-Fi",Spy Kids 3-D: Game Over †,2003,111760631,38000000,USA,English,"mission, spy, surfing, trapped, virtual reality",4.1,0,13000,4000,2000,22935,3,http://www.imdb.com/title/tt0338459/?ref_=fn_tt_tt_1,188,PG,1.85,681,none
Color,Robert Rodriguez,Steve Buscemi,Alexa PenaVega,Emily Osment,103,44885,"Action, Adventure, Comedy, Family, Sci-Fi",Spy Kids 2: Island of Lost Dreams †,2002,85570368,38000000,USA,English,"island, mad scientist, scientist, sequel, spy",5.1,0,12000,2000,1000,18291,1,http://www.imdb.com/title/tt0287717/?ref_=fn_tt_tt_1,107,PG,1.85,478,none
Color,Robert Rodriguez,Alexa PenaVega,Cheech Marin,Daryl Sabara,122,84325,"Action, Adventure, Comedy, Family, Sci-Fi",Spy Kids †,2001,112692062,35000000,USA,English,"brother sister relationship, espionage, rescue, secret agent, spy",5.4,0,2000,843,640,4499,0,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205,PG,1.85,0,none
Color,David Kellogg,Matthew Broderick,Rene Auberjonois,Rupert Everett,70,36491,"Action, Adventure, Comedy, Family, Sci-Fi",Inspector Gadget †,1999,97360069,75000000,USA,English,"actor playing multiple roles, claw, gadget, inspector, police",4.1,16,2000,710,692,5320,0,http://www.imdb.com/title/tt0141369/?ref_=fn_tt_tt_1,231,PG,1.85,509,none
Color,Joe Dante,Kirsten Dunst,Denis Leary,Robert Picardo,100,77415,"Action, Adventure, Comedy, Family, Sci-Fi",Small Soldiers †,1998,53955614,40000000,USA,English,"action figure, battle, computer, military, toy",6.1,287,4000,835,823,8610,0,http://www.imdb.com/title/tt0122718/?ref_=fn_tt_tt_1,139,PG-13,2.35,0,none
Color,Michael Pressman,Kevin Nash,Paige Turco,Ernie Reyes Jr.,68,42765,"Action, Adventure, Comedy, Family, Sci-Fi",Teenage Mutant Ninja Turtles II: The Secret of the Ooze †,1991,78656813,25000000,USA,English,"chop socky, mutant, ninja, shredder, turtle",6,34,642,533,445,2501,0,http://www.imdb.com/title/tt0103060/?ref_=fn_tt_tt_1,93,PG,1.85,0,none
Color,Simon Wincer,Cary-Hiroyuki Tagawa,Treat Williams,Kristy Swanson,60,27648,"Action, Adventure, Comedy, Fantasy",The Phantom †,1996,17300889,45000000,Australia,English,"ghost, new york city, phantom, skull, superhero",4.9,23,1000,642,579,3855,0,http://www.imdb.com/title/tt0117331/?ref_=fn_tt_tt_1,148,PG,2.35,0,none
Color,John McTiernan,F. Murray Abraham,Tom Noonan,Joan Plowright,80,106528,"Action, Adventure, Comedy, Fantasy",Last Action Hero †,1993,50016394,70000000,USA,English,"action hero, hero, magic, ticket, video store",6.2,323,670,442,330,2407,1,http://www.imdb.com/title/tt0107362/?ref_=fn_tt_tt_1,257,PG-13,2.35,0,none
Color,John Carpenter,Victor Wong,Kate Burton,Peter Kwong,180,92464,"Action, Adventure, Comedy, Fantasy",Big Trouble in Little China †,1986,11100000,25000000,USA,English,"1980s, airport, cb radio, truck, truck driver",7.3,0,400,223,52,896,1,http://www.imdb.com/title/tt0090728/?ref_=fn_tt_tt_1,331,PG-13,2.35,19000,none
Color,Michael Ritchie,Victor Wong,Randall 'Tex' Cobb,Charlotte Lewis,29,39798,"Action, Adventure, Comedy, Fantasy, Mystery",The Golden Child †,1986,79817937,25000000,USA,English,"boy, child, chosen one, demon, detective",5.9,23,400,255,148,1044,1,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1,69,PG-13,1.85,0,none
Color,Tom Reeve,Joan Plowright,Rollo Weeks,Simon Callow,12,3088,"Action, Adventure, Comedy, Fantasy, Romance",George and the Dragon †,2004,0,32000000,USA,English,"dragon, knight, love, priest, princess",5.7,0,330,239,239,1073,4,http://www.imdb.com/title/tt0306892/?ref_=fn_tt_tt_1,31,PG,2.35,290,none
Color,A. Raven Cruz,Scott Levy,Vanilla Ice,Jennifer Sky,3,534,"Action, Adventure, Comedy, Fantasy, Sci-Fi",The Helix... Loaded †,2005,0,1000000,USA,English,"cnn reporter, ellipsis in title, matrix, punctuation in title, secret agent",1.9,0,639,361,94,1188,2,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9,R,1.78,128,none
Color,Terry Gilliam,Matt Damon,Heath Ledger,Mackenzie Crook,233,98472,"Action, Adventure, Comedy, Fantasy, Thriller",The Brothers Grimm †,2005,37899638,88000000,USA,English,"creature, curse, exorcism, girl, village",5.9,0,13000,13000,871,27114,2,http://www.imdb.com/title/tt0355295/?ref_=fn_tt_tt_1,492,PG-13,1.85,0,none
Color,Elaine May,Carol Kane,Warren Beatty,Isabelle Adjani,49,8692,"Action, Adventure, Comedy, Music, Thriller",Ishtar †,1987,14375181,51000000,USA,English,"cia, emir, hotel, map, morocco",4.2,124,636,631,572,3374,2,http://www.imdb.com/title/tt0093278/?ref_=fn_tt_tt_1,126,PG-13,1.85,754,none
Color,Louis C.K.,Wanda Sykes,J.B. Smoove,Robert Vaughn,31,11399,"Action, Adventure, Comedy, Musical",Pootie Tang †,2001,3293258,3000000,USA,English,"based on sketch comedy, corporation, cult film, evil corporation, sex",5.2,0,560,555,542,2238,0,http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1,131,PG-13,1.85,0,none
Color,Dennie Gordon,Leehom Wang,Ruby Lin,Jack Kao,11,322,"Action, Adventure, Comedy, Romance",My Lucky Star †,2013,50000,0,China,Chinese,0,5.1,29,163,20,11,219,2,http://www.imdb.com/title/tt2102502/?ref_=fn_tt_tt_1,2,0,2.35,81,none
Color,Ivan Reitman,Harrison Ford,Anne Heche,Amy Sedaris,97,60910,"Action, Adventure, Comedy, Romance",Six Days Seven Nights †,1998,74329966,70000000,USA,English,"airplane, island, pilot, storm, thunderstorm",5.7,425,11000,643,397,12729,2,http://www.imdb.com/title/tt0120828/?ref_=fn_tt_tt_1,164,PG-13,2.35,0,none
Color,Tim Miller,Ryan Reynolds,Ed Skrein,Stefan Kapicic,579,479047,"Action, Adventure, Comedy, Romance, Sci-Fi",Deadpool †,2016,363024263,58000000,USA,English,"based on comic book, breaking the fourth wall, mercenary, mutant, self healing",8.1,84,16000,805,361,18239,0,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,1058,R,2.35,117000,none
Color,Willard Huyck,Lea Thompson,Jeffrey Jones,Jordan Prentice,81,33669,"Action, Adventure, Comedy, Romance, Sci-Fi",Howard the Duck †,1986,16295774,35000000,USA,English,"alien, duck, laser, planet, singer",4.6,8,1000,692,322,3000,1,http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1,269,PG,1.85,0,none
Color,Stewart Raffill,Anjelica Huston,John Carradine,Robert Urich,41,7767,"Action, Adventure, Comedy, Romance, Sci-Fi",The Ice Pirates †,1984,0,9000000,USA,English,"bar fight, cult film, ice, psychotronic, sword fight",5.7,12,1000,300,297,1991,4,http://www.imdb.com/title/tt0087451/?ref_=fn_tt_tt_1,56,PG,1.85,0,none
Color,Andy Tennant,Matthew McConaughey,Ray Winstone,Alexis Dziena,176,59352,"Action, Adventure, Comedy, Romance, Thriller",Fool's Gold †,2008,70224196,70000000,USA,English,"debt, rapper, treasure, treasure hunter, yacht",5.6,72,11000,1000,715,13827,0,http://www.imdb.com/title/tt0770752/?ref_=fn_tt_tt_1,138,PG-13,2.35,0,none
Color,Martin Campbell,Anthony Hopkins,Tony Amendola,Stuart Wilson,156,135404,"Action, Adventure, Comedy, Romance, Thriller, Western",The Mask of Zorro †,1998,93771072,65000000,USA,English,"19th century, california, revenge, training, zorro",6.7,258,12000,174,94,12396,0,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,318,PG-13,2.35,0,none
Color,David Ayer,Will Smith,Robin Atkin Downes,Ike Barinholtz,418,118992,"Action, Adventure, Comedy, Sci-Fi",Suicide Squad †,2016,161087183,175000000,USA,English,"based on comic book, critically bashed, father daughter relationship, reference to superman, super villain",6.9,452,10000,336,329,11287,8,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,971,PG-13,2.35,80000,none
Color,Dave Green,Stephen Amell,Noel Fisher,Brad Garrett,181,17533,"Action, Adventure, Comedy, Sci-Fi",Teenage Mutant Ninja Turtles: Out of the Shadows †,2016,81638674,135000000,USA,English,"based on comic book, brother brother relationship, rat, sequel, turtle",6.3,13,5000,833,799,8306,0,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,115,PG-13,2.35,12000,none
Color,Peyton Reed,Judy Greer,Hayley Atwell,T.I.,517,313866,"Action, Adventure, Comedy, Sci-Fi",Ant-Man †,2015,180191634,130000000,USA,English,"ant, chinatown san francisco, heist, sabotage, vault",7.4,235,2000,2000,680,5730,6,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,PG-13,1.85,61000,none
Color,Jonathan Liebesman,Noel Fisher,Danny Woodburn,Jeremy Howard,348,167085,"Action, Adventure, Comedy, Sci-Fi",Teenage Mutant Ninja Turtles †,2014,190871240,125000000,USA,English,"18 wheeler, mutant, ninja, sewer, turtle",5.9,473,833,809,429,2690,0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491,PG-13,2.35,62000,none
Color,Jonathan Liebesman,Noel Fisher,Danny Woodburn,Jeremy Howard,348,167089,"Action, Adventure, Comedy, Sci-Fi",Teenage Mutant Ninja Turtles †,2014,190871240,125000000,USA,English,"18 wheeler, mutant, ninja, sewer, turtle",5.9,473,833,809,429,2690,0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491,PG-13,2.35,62000,none
Color,Jonathan Frakes,Michael Biehn,Paula Garc√©s,Jason George,69,11212,"Action, Adventure, Comedy, Sci-Fi, Thriller",Clockstoppers †,2002,36985501,26000000,USA,English,"frozen time, stopped time, time freeze, watch, wristwatch",5.2,906,2000,587,528,3917,0,http://www.imdb.com/title/tt0157472/?ref_=fn_tt_tt_1,94,PG,1.85,874,none
Color,Breck Eisner,Matthew McConaughey,Rainn Wilson,Delroy Lindo,163,77673,"Action, Adventure, Comedy, Thriller",Sahara †,2005,68642452,130000000,UK,English,"beach, civil war, desert, dictator, ship",6,42,11000,973,848,13073,3,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463,PG-13,2.35,0,none
Color,Peter Berg,Dwayne Johnson,Rosario Dawson,Ewen Bremner,151,82731,"Action, Adventure, Comedy, Thriller",The Rundown †,2003,47592825,85000000,USA,English,"amazon, bounty hunter, fight, hunter, jungle",6.7,532,12000,3000,557,16930,1,http://www.imdb.com/title/tt0327850/?ref_=fn_tt_tt_1,255,PG-13,2.35,0,none
Color,Joel Schumacher,Anthony Hopkins,Brooke Smith,Garcelle Beauvais,128,39659,"Action, Adventure, Comedy, Thriller",Bad Company †,2002,30157016,70000000,USA,English,"cia, cia agent, terrorist, twin, twin brother",5.6,541,12000,405,384,12993,2,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189,PG-13,2.35,792,none
Color,Betty Thomas,Gary Cole,Phill Lewis,Tate Taylor,105,41663,"Action, Adventure, Comedy, Thriller",I Spy †,2002,33105600,70000000,USA,English,"boxer, espionage, spy, stealth, top secret",5.4,84,989,229,150,1576,1,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141,PG-13,1.37,531,none
Color,Steven E. de Souza,Ming-Na Wen,Raul Julia,Kylie Minogue,63,53115,"Action, Adventure, Comedy, Thriller",Street Fighter †,1994,33423521,35000000,Japan,English,"guile, hostage, ransom, soldier, united nations",3.8,133,2000,1000,690,5443,1,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1,282,PG-13,2.35,0,none
Color,Jee-woon Kim,Kang-ho Song,Woo-sung Jung,Dal-su Oh,152,26156,"Action, Adventure, Comedy, Western","The Good, the Bad, the Weird †",2008,128486,10000000,South Korea,Korean,"bounty hunter, manchuria, map, train, treasure",7.3,419,398,149,7,569,0,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1,74,R,2.35,0,none
Color,Tom Dey,Xander Berkeley,Jason Connery,Kate Luyben,146,96690,"Action, Adventure, Comedy, Western",Shanghai Noon †,2000,56932305,55000000,USA,English,"19th century, chinese, princess, rescue, travel",6.6,9,485,110,95,939,2,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,293,PG-13,2.35,0,none
Color,0,George Peppard,Dirk Benedict,Dwight Schultz,29,25402,"Action, Adventure, Crime",The A-Team †            ,0,0,0,USA,English,"1980s, cult tv, famous opening theme, good versus evil, hero for hire",7.6,0,669,554,432,1655,4,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1,97,TV-PG,4,0,none
Color,Brian Caunter,Mike Starr,Stacy Keach,Frank Vincent,11,706,"Action, Adventure, Crime, Drama",Chicago Overcoat †,2009,0,3000000,USA,English,"detective, killer, police, shootout, thong",6.2,0,854,602,356,1989,3,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,14,R,1.78,229,none
Color,John Frankenheimer,Charlize Theron,James Frain,Clarence Williams III,126,31113,"Action, Adventure, Crime, Drama, Family, Fantasy, Romance, Thriller",Reindeer Games †,2000,23360779,34000000,USA,English,"casino, christmas, christmas season, girlfriend, release from prison",5.7,287,9000,1000,475,10838,0,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212,R,2.35,852,none
Color,Andrew Davis,Harrison Ford,Daniel Roebuck,Sela Ward,119,213668,"Action, Adventure, Crime, Drama, Mystery, Thriller",The Fugitive †,1993,183875760,44000000,USA,English,"hospital, on the run, one armed man, surgeon, u.s. marshal",7.8,99,11000,1000,812,13357,1,http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1,270,PG-13,1.85,0,none
Color,Kevin Hooks,Salma Hayek,Stephen Baldwin,Will Patton,36,7073,"Action, Adventure, Crime, Drama, Romance",Fled †,1996,17100000,25000000,USA,English,"disk, floppy disk, mafia, prison, prisoner",5.3,114,4000,561,537,6152,1,http://www.imdb.com/title/tt0116320/?ref_=fn_tt_tt_1,29,R,1.85,204,none
Color,Mark Steven Johnson,Elden Henson,Royce Johnson,Charlie Cox,95,213483,"Action, Adventure, Crime, Drama, Sci-Fi, Thriller",Daredevil †            ,2003,0,0,USA,English,"corruption, lawyer, partnership, superhero, vigilante",8.8,0,577,4,0,581,0,http://www.imdb.com/title/tt3322312/?ref_=fn_tt_tt_1,394,TV-MA,16,55000,Daredevil.jpg
